Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2196,William Saliba,fr FRA,DF,Arsenal,eng Premier League,23.0,2001,24,24,2094,23.3,2,0,2,2,0,0,2,1,1.9,1.9,0.5,2.4,12,88,4,0.09,0.10,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,2,3,2,66.7,0.13,0.09,0.67,1.00,2.5,0,0,0,1.9,1.9,0.63,+0.1,+0.1,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,1592,1696,93.9,27520,8314,0,0.5,0.8,-0.5,4,117,3,0,88,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,1696,1660,33,25,0,9,2,2,0,0,0,0,1592,3,3,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,17,0.73,16,0,0,0,0,1,1,0.04,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,46,27,27,17,2,21,76.2,5,15,8,7,14,60,70,3,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,1874,132,760,1039,85,11,1874,13,9,69.2,4,30.8,1152,4896,2423,12,7,0,12,5,1389,4,2725,fr FRA,DF,eng Premier League,23-337,2001,24,2094,87,89.5,23.3,24,87,22,0,,0,2.13,47,17,+30,+1.29,+2.02,38.1,18.8,+19.3,+0.83,2196,fr FRA,DF,eng Premier League,23-337,2001,23.3,2,1,0,23,12,1,2,14,27,0,1,0,108,34,28,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,25.0,1999,13,11,1020,11.3,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.8,8,68,3,0.09,0.07,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,1,8,4,50.0,0.71,0.35,0.13,0.25,8.1,0,0,0,0.8,0.8,0.10,+0.2,+0.2,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,661,774,85.4,11686,5228,0,0.1,0.2,-0.1,3,51,2,0,68,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,774,737,37,25,0,3,0,2,0,0,0,0,661,0,7,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,14,1.24,11,0,0,2,0,1,1,0.09,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,28,18,16,11,1,15,86.7,2,10,8,2,16,44,54,2,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,904,106,371,510,25,14,904,1,0,0.0,1,100.0,545,2800,1519,8,2,0,6,1,596,3,2726,gh GHA,DF,fr Ligue 1,25-313,1999,13,1020,78,49.3,11.3,11,90,10,2,16,7,2.00,24,16,+8,+0.71,+0.19,28.5,13.0,+15.5,+1.37,2197,gh GHA,DF,fr Ligue 1,25-313,1999,11.3,2,0,0,9,3,1,0,16,18,0,0,0,54,35,18,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,Roland Sallai,hu HUN,"FW,MF",Freiburg,de Bundesliga,27.0,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,2,0.00,0.41,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,0,3,1,33.3,5.87,1.96,0.00,0.00,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,11,17,64.7,218,78,0,0.1,0.0,-0.1,1,2,0,0,3,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,17,15,2,0,0,0,4,0,2,1,1,0,11,0,0,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,3,5.87,2,1,0,0,0,0,0,0.00,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,2,1,1,1,0,0,,0,0,0,0,1,3,0,0,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,25,0,3,7,15,2,25,1,0,0.0,1,100.0,16,173,88,4,1,2,1,1,18,2,2727,hu HUN,"FW,MF",de Bundesliga,27-278,1997,2,46,23,2.2,0.5,0,,0,2,23,0,1.50,0,1,-1,-1.96,-1.91,1.0,0.5,+0.5,+0.92,2198,hu HUN,"FW,MF",de Bundesliga,27-278,1997,0.5,0,0,0,0,1,0,4,1,1,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,32.0,1992,13,9,797,8.9,0,0,0,0,0,0,3,0,0.8,0.8,0.2,1.1,7,24,1,0.00,0.12,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,0,5,2,40.0,0.56,0.23,0.00,0.00,9.8,0,0,0,0.8,0.8,0.17,-0.8,-0.8,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,283,346,81.8,5596,1997,0,0.2,0.2,-0.2,2,20,1,0,24,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,346,311,35,16,1,4,1,18,0,0,0,0,283,0,4,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,3,0.34,3,0,0,0,0,0,1,0.11,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,14,7,9,4,1,13,76.9,3,12,8,4,10,24,59,0,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,462,74,232,201,33,9,462,5,4,80.0,1,20.0,205,1202,630,7,3,0,4,0,236,1,2728,gf GUF,DF,fr Ligue 1,32-095,1992,13,797,61,38.5,8.9,9,85,6,4,9,6,0.85,7,18,-11,-1.24,-0.04,11.0,16.9,-5.9,-0.66,2199,gf GUF,DF,fr Ligue 1,32-095,1992,8.9,3,0,0,8,3,0,1,10,7,0,1,0,22,20,11,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,Lazar Samardzic,rs SRB,"MF,FW",Atalanta,it Serie A,23.0,2002,23,6,946,10.5,2,1,3,2,0,0,2,0,1.8,1.8,1.7,3.4,43,71,86,0.29,0.33,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,2,28,10,35.7,2.66,0.95,0.07,0.20,19.4,3,0,0,1.8,1.8,0.06,+0.2,+0.2,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,457,579,78.9,7918,1850,1,1.7,3.1,-0.7,28,48,23,3,71,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,579,531,44,8,5,13,55,1,34,26,5,0,457,4,6,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,67,6.37,40,12,8,6,0,1,6,0.57,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,16,12,4,6,6,19,42.1,11,7,1,6,2,18,6,0,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,721,3,47,282,398,48,721,51,26,51.0,25,49.0,478,3041,1340,43,35,19,29,13,547,86,2730,rs SRB,"MF,FW",it Serie A,23-000,2002,23,946,41,40.4,10.5,6,75,2,17,29,2,1.96,26,10,+16,+1.52,+0.42,20.1,7.6,+12.5,+1.19,2200,rs SRB,"MF,FW",it Serie A,23-000,2002,10.5,2,0,0,14,7,1,55,2,12,0,0,0,43,3,17,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,29.0,1996,7,5,286,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.00,0.02,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,0,3,1,33.3,0.94,0.31,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,141,152,92.8,1969,473,0,0.0,0.1,0.0,0,15,2,0,11,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,152,150,2,2,0,0,0,0,0,0,0,0,141,0,0,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,4,1.25,3,0,0,0,1,0,0,0.00,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,5,5,1,2,2,4,50.0,2,4,2,2,5,10,5,0,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,186,8,35,111,42,1,186,5,4,80.0,1,20.0,91,311,112,3,3,0,1,3,120,2,2731,ml MLI,MF,de Bundesliga,29-044,1996,7,286,41,13.8,3.2,5,56,0,2,4,5,0.86,2,8,-6,-1.89,-1.38,4.4,3.7,+0.7,+0.23,2201,ml MLI,MF,de Bundesliga,29-044,1996,3.2,0,0,0,5,4,0,0,5,5,0,0,0,18,3,6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,Mama Samba Baldé,gw GNB,FW,Lyon,fr Ligue 1,29.0,1995,2,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.31,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,0,1,0,0.0,2.73,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,4,6,66.7,37,22,0,0.0,0.0,0.0,0,1,0,0,1,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,1,2.73,0,0,0,1,0,0,0,0.00,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,2,2,0,2,0,0,,0,0,0,0,1,3,1,0,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,15,1,2,6,7,2,15,3,0,0.0,3,100.0,7,65,28,1,1,0,1,1,9,2,2732,gw GNB,FW,fr Ligue 1,29-110,1995,2,33,17,1.6,0.4,0,,0,2,17,0,0.00,0,2,-2,-5.45,-6.07,0.7,0.9,-0.2,-0.62,2202,gw GNB,FW,fr Ligue 1,29-110,1995,0.4,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,Mama Samba Baldé,gw GNB,FW,Brest,fr Ligue 1,29.0,1995,20,11,990,11.0,2,3,5,2,0,0,2,0,2.5,2.5,2.0,4.5,30,17,90,0.45,0.41,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,2,23,7,30.4,2.09,0.64,0.09,0.29,16.4,0,0,0,2.5,2.5,0.11,-0.5,-0.5,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,164,226,72.6,2485,472,3,2.0,1.2,+1.0,14,12,4,2,17,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,226,224,2,0,0,3,9,2,0,0,0,0,164,0,10,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,39,3.55,27,0,3,2,5,2,5,0.45,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,7,5,2,1,4,10,20.0,8,5,0,5,5,12,14,0,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,372,13,43,150,188,50,372,49,17,34.7,27,55.1,224,1541,731,30,15,20,30,17,275,90,2733,gw GNB,FW,fr Ligue 1,29-110,1995,20,990,50,47.8,11.0,11,67,0,9,28,0,1.50,17,17,0,0.00,+0.25,12.9,18.8,-6.0,-0.54,2203,gw GNB,FW,fr Ligue 1,29-110,1995,11.0,2,0,0,13,21,12,9,5,5,0,0,0,32,28,42,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,Brice Samba,fr FRA,GK,Rennes,fr Ligue 1,30.0,1994,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,170,244,69.7,4576,3046,0,0.0,0.0,0.0,0,4,0,0,0,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,244,190,54,17,0,0,0,0,0,0,0,0,170,0,0,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,0,0.00,0,0,0,0,0,0,0,0.00,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,1,0,1,0,0,1,100.0,0,0,0,0,0,1,8,1,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,267,205,260,7,0,0,267,0,0,,0,,134,644,327,0,0,0,0,0,138,0,2734,fr FRA,GK,fr Ligue 1,30-305,1994,6,540,90,26.1,6.0,6,90,6,0,,0,1.00,7,9,-2,-0.33,-0.33,9.3,10.8,-1.5,-0.25,2204,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,2,0,0,0,1,0,0,0,0,0,0,0,9,1,0,100.0,145,fr FRA,GK,fr Ligue 1,30-305,1994,6,6,540,6.0,9,1.50,32,22,71.9,2,0,4,2,33.3,1,0,1,0,145,fr FRA,GK,fr Ligue 1,30-305,1994,6.0,9,0,0,2,0,10.8,0.34,+1.8,+0.30,22,84,26.2,207,25,30.0,32.4,72,3,4.2,6,1.00,13.9
2205,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,30.0,1994,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,415,512,81.1,11184,7765,0,0.0,0.1,0.0,0,15,1,0,1,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,512,399,112,36,0,4,0,0,0,0,0,0,415,1,0,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,4,0.27,4,0,0,0,0,0,0,0.00,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,0,0,0,0,0,0,,0,0,0,0,1,1,6,2,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0,2735,fr FRA,GK,fr Ligue 1,30-305,1994,15,1350,90,65.2,15.0,15,90,15,0,,0,1.60,19,14,+5,+0.33,+0.83,24.1,17.1,+7.0,+0.46,2205,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,,146,fr FRA,GK,fr Ligue 1,30-305,1994,15,15,1350,15.0,14,0.93,54,40,81.5,6,6,3,7,46.7,4,4,0,0,146,fr FRA,GK,fr Ligue 1,30-305,1994,15.0,14,4,2,3,0,17.5,0.26,+3.5,+0.23,82,163,50.3,435,61,29.7,30.5,152,17,11.2,22,1.47,16.1
2206,Albert Sambi Lokonga,be BEL,MF,Sevilla,es La Liga,25.0,1999,15,12,1117,12.4,0,2,2,0,0,0,3,0,0.3,0.3,0.5,0.8,19,68,14,0.16,0.07,2206,be BEL,MF,es La Liga,25-125,1999,12.4,0,7,2,28.6,0.56,0.16,0.00,0.00,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2206,be BEL,MF,es La Liga,25-125,1999,12.4,646,720,89.7,10667,3160,2,0.5,0.8,+1.5,11,64,6,0,68,2206,be BEL,MF,es La Liga,25-125,1999,12.4,720,696,23,18,4,10,2,5,0,0,0,0,646,1,0,2206,be BEL,MF,es La Liga,25-125,1999,12.4,21,1.69,21,0,0,0,0,0,2,0.16,2206,be BEL,MF,es La Liga,25-125,1999,12.4,18,13,9,8,1,11,72.7,3,8,1,7,7,25,18,3,2206,be BEL,MF,es La Liga,25-125,1999,12.4,807,33,204,487,118,11,807,7,3,42.9,2,28.6,426,2353,1313,19,12,1,13,10,580,14,2736,be BEL,MF,es La Liga,25-125,1999,15,1117,74,51.7,12.4,12,86,8,3,29,1,1.33,11,15,-4,-0.32,-0.24,13.3,14.5,-1.2,-0.10,2206,be BEL,MF,es La Liga,25-125,1999,12.4,3,0,0,16,14,0,2,7,13,0,0,0,59,24,10,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,Junior Sambia,fr FRA,"FW,DF",Empoli,it Serie A,28.0,1996,9,0,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,9,7,0.00,0.09,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,0,2,0,0.0,1.45,0.00,0.00,,33.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,36,59,61.0,566,271,0,0.0,0.0,0.0,1,4,1,0,9,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,59,43,16,0,0,0,9,11,5,2,3,0,36,0,0,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,0,0.00,0,0,0,0,0,0,0,0.00,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,6,4,1,3,2,5,100.0,0,2,0,2,1,7,0,0,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,80,1,6,40,35,2,80,5,1,20.0,3,60.0,25,85,35,0,1,0,2,2,30,7,2737,fr FRA,"FW,DF",it Serie A,28-170,1996,9,124,14,5.3,1.4,0,,0,9,14,14,0.22,1,6,-5,-3.63,-2.98,1.5,1.8,-0.4,-0.26,2207,fr FRA,"FW,DF",it Serie A,28-170,1996,1.4,0,0,0,1,0,0,9,1,4,0,0,0,6,3,2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,Chuky san jose,es ESP,"MF,FW",Valladolid,es La Liga,20.0,2004,8,4,282,3.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,9,0.00,0.08,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,0,4,1,25.0,1.28,0.32,0.00,0.00,24.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,35,56,62.5,528,151,0,0.1,0.2,-0.1,2,2,1,1,2,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,56,48,8,5,0,1,10,0,3,1,2,0,35,0,5,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,6,1.92,3,2,0,0,1,0,0,0.00,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,4,2,1,1,2,6,16.7,5,3,0,3,0,4,1,0,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,83,0,13,33,37,3,83,3,0,0.0,3,100.0,40,149,56,1,1,0,5,3,50,9,2741,es ESP,"MF,FW",es La Liga,20-301,2004,8,282,35,12.5,3.1,4,58,0,4,12,12,0.50,0,14,-14,-4.47,-3.14,0.9,9.7,-8.8,-2.82,2208,es ESP,"MF,FW",es La Liga,20-301,2004,3.1,1,0,0,0,6,3,10,0,2,0,0,0,6,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,Antonio Sanabria,py PAR,FW,Torino,it Serie A,28.0,1996,20,14,1099,12.2,2,1,3,2,0,1,1,0,2.5,1.7,0.5,2.1,6,15,46,0.25,0.24,2209,py PAR,FW,it Serie A,28-357,1996,12.2,2,14,4,28.6,1.15,0.33,0.14,0.50,14.9,0,0,1,2.5,1.7,0.12,-0.5,+0.3,2209,py PAR,FW,it Serie A,28-357,1996,12.2,179,222,80.6,2436,422,1,0.5,0.7,+0.5,8,13,3,0,15,2209,py PAR,FW,it Serie A,28-357,1996,12.2,222,212,9,1,1,1,0,1,0,0,0,0,179,1,2,2209,py PAR,FW,it Serie A,28-357,1996,12.2,19,1.56,13,1,0,2,3,0,3,0.25,2209,py PAR,FW,it Serie A,28-357,1996,12.2,2,2,1,0,1,4,25.0,3,6,1,5,1,3,9,0,2209,py PAR,FW,it Serie A,28-357,1996,12.2,310,11,37,163,114,28,309,9,4,44.4,5,55.6,198,794,190,6,6,1,24,22,248,46,2742,py PAR,FW,it Serie A,28-357,1996,20,1099,55,47.0,12.2,14,73,5,6,12,6,1.15,9,13,-4,-0.33,-0.40,9.5,15.7,-6.2,-0.51,2209,py PAR,FW,it Serie A,28-357,1996,12.2,1,0,0,12,13,1,0,1,2,1,0,0,22,17,47,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,24.0,2000,21,17,1347,15.0,13,1,14,11,2,2,2,0,8.2,6.7,1.4,8.0,43,78,101,0.80,0.64,2210,es ESP,MF,es La Liga,24-305,2000,15.0,13,40,15,37.5,2.67,1.00,0.28,0.73,15.7,0,2,2,8.2,6.7,0.17,+4.8,+4.3,2210,es ESP,MF,es La Liga,24-305,2000,15.0,390,477,81.8,5965,1451,1,1.4,1.2,-0.4,17,58,13,1,78,2210,es ESP,MF,es La Liga,24-305,2000,15.0,477,459,16,2,5,4,17,3,0,0,0,0,390,2,12,2210,es ESP,MF,es La Liga,24-305,2000,15.0,40,2.67,31,0,4,4,1,0,7,0.47,2210,es ESP,MF,es La Liga,24-305,2000,15.0,10,6,6,3,1,13,30.8,9,9,0,9,5,15,5,0,2210,es ESP,MF,es La Liga,24-305,2000,15.0,640,4,52,313,290,61,638,40,19,47.5,18,45.0,385,2583,1445,43,34,6,48,37,518,101,2743,es ESP,MF,es La Liga,24-305,2000,21,1347,64,59.9,15.0,17,72,4,4,30,0,1.90,30,13,+17,+1.14,+0.64,23.5,13.1,+10.4,+0.69,2210,es ESP,MF,es La Liga,24-305,2000,15.0,2,0,0,12,18,3,17,5,6,0,0,0,59,9,9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,Alexis Sánchez,cl CHI,FW,Udinese,it Serie A,36.0,1988,8,4,305,3.4,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,13,16,0.00,0.18,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,0,5,0,0.0,1.48,0.00,0.00,,17.9,0,0,0,0.6,0.6,0.12,-0.6,-0.6,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,91,112,81.3,1423,385,0,0.0,0.1,0.0,1,8,3,0,13,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,112,107,5,1,1,0,6,0,4,2,0,0,91,0,2,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,13,3.84,9,0,0,2,2,0,0,0.00,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,3,1,0,2,1,5,20.0,4,3,0,3,2,5,0,1,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,139,1,9,60,72,9,139,5,2,40.0,2,40.0,89,348,78,2,4,0,9,8,115,16,2744,cl CHI,FW,it Serie A,36-067,1988,8,305,38,13.0,3.4,4,63,0,4,14,3,1.50,4,3,+1,+0.30,+0.52,4.4,1.8,+2.6,+0.78,2211,cl CHI,FW,it Serie A,36-067,1988,3.4,0,0,0,2,7,2,6,2,1,0,0,0,12,1,9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
